sub trial_no group_type block_type prime target mask1 mask2 congruency key_press key_error time_error RT
23 230 LeftLarger PercIExp Prime_1A Target_1A JGbilkB IdmbDLG Congruent right correct Normal 876
23 231 LeftLarger PercIExp Prime_9N Target_1A AHCLmke ceFAifJ Incongruent right error Normal 993
23 232 LeftLarger PercIExp Prime_9A Target_4A gjmGChi FKELBke Incongruent right error Normal 739
23 233 LeftLarger PercIExp Prime_6N Target_4A dJlIKkE JlBCMje Incongruent right error Normal 788
23 234 LeftLarger PercIExp Prime_9N Target_4A klhJLcH amKbIhE Incongruent left correct Normal 627
23 235 LeftLarger PercIExp Prime_4N Target_6N dDFlCca JHmaglK Incongruent right correct Normal 857
23 236 LeftLarger PercIExp Prime_1A Target_9N ajBLMgh EdHCabe Incongruent left error Normal 945
23 237 LeftLarger PercIExp Prime_6A Target_6N heMbFkD HlMhAgc Congruent right error Normal 762
23 238 LeftLarger PercIExp Prime_4A Target_4N LhFJMbI dbFeMkh Congruent left error Normal 699
23 239 LeftLarger PercIExp Prime_9A Target_1N djKfklE iBjgbIH Incongruent left correct Normal 704
23 240 LeftLarger PercIExp Prime_6N Target_6N IbMmkfh LHEbKcC Congruent left correct Normal 725
23 241 LeftLarger PercIExp Prime_4A Target_6N kCFmABL cHBiMdK Incongruent right correct Normal 804
23 242 LeftLarger PercIExp Prime_1N Target_9N jGIbJgi hLlcgAB Incongruent left error Normal 770
23 243 LeftLarger PercIExp Prime_1A Target_6N CiLKDbl lEDimdj Incongruent right correct Normal 598
23 244 LeftLarger PercIExp Prime_6A Target_1N mEhDdgj IjlJGAm Incongruent left correct Normal 524
23 245 LeftLarger PercIExp Prime_9N Target_9A AleHcEi eEbckfC Congruent left correct Normal 733
23 246 LeftLarger PercIExp Prime_1N Target_6N gMGeCIb hmdLaHe Incongruent left error Normal 817
23 247 LeftLarger PercIExp Prime_1N Target_4N ghlcmak afdIkhE Congruent right correct Normal 815
23 248 LeftLarger PercIExp Prime_1N Target_1A agALjlc EjMLCcB Congruent left error Normal 794
23 249 LeftLarger PercIExp Prime_9N Target_4N fEAHbIl jAFKDgi Incongruent right error Normal 1535
23 250 LeftLarger PercIExp Prime_1A Target_4A gadEbFI iDjdeHh Congruent left error Normal 805
23 251 LeftLarger PercIExp Prime_6N Target_1A cGCgFDJ iIGfAhk Incongruent left correct Normal 727
23 252 LeftLarger PercIExp Prime_6A Target_6A KLmfcCl glbLkKF Congruent right error Normal 1321
23 253 LeftLarger PercIExp Prime_9A Target_9N IdcMGCk ajhIDEH Congruent left correct Normal 743
23 254 LeftLarger PercIExp Prime_4N Target_1A iBMGlaH FgcJeHk Congruent left error Normal 938
23 255 LeftLarger PercIExp Prime_4A Target_6A lkEJdac hgkDaGH Incongruent right correct Normal 814
23 256 LeftLarger PercIExp Prime_6N Target_6A FjImBCL dlHcEam Congruent left correct Normal 1107
23 257 LeftLarger PercIExp Prime_9N Target_1N HIfLkGD fDKCaHd Incongruent left correct Normal 872
23 258 LeftLarger PercIExp Prime_6N Target_1N fchKMgb eFkADjJ Incongruent left correct Normal 723
23 259 LeftLarger PercIExp Prime_1A Target_1N MfkghdC gjAGEbd Congruent left error Normal 659
23 260 LeftLarger PercIExp Prime_9A Target_6N faFCEIB hBMJjmH Congruent left correct Normal 603
23 261 LeftLarger PercIExp Prime_6A Target_4A IlAJihH AfimCKe Incongruent left correct Normal 782
23 262 LeftLarger PercIExp Prime_6N Target_4N fFIGHaD DLbJfmg Incongruent left correct Normal 882
23 263 LeftLarger PercIExp Prime_4A Target_1N LCjAcgG aEGbJmI Congruent left error Normal 600
23 264 LeftLarger PercIExp Prime_9A Target_9A cDMBCdJ aIgdKHM Congruent left correct Normal 909
23 265 LeftLarger PercIExp Prime_6A Target_1A EGjlChL ibGHBIk Incongruent left correct Normal 957
23 266 LeftLarger PercIExp Prime_1N Target_1N IdchCML ehJAgbl Congruent left error Normal 939
23 267 LeftLarger PercIExp Prime_9A Target_6A adhLjBC cFeBKCh Congruent left correct Normal 1026
23 268 LeftLarger PercIExp Prime_6A Target_9A cIBCmkE iKJamHB Congruent left correct Normal 766
23 269 LeftLarger PercIExp Prime_1A Target_9A EJMAFBf ljLhEFK Incongruent left error Normal 645
23 270 LeftLarger PercIExp Prime_9A Target_1A eDiKEkd HLCblEF Incongruent left correct Normal 818
23 271 LeftLarger PercIExp Prime_1A Target_4N LFleHGg EBfJCki Congruent left error Normal 676
23 272 LeftLarger PercIExp Prime_1N Target_6A CJDHLbg KehHlgC Incongruent right correct Normal 600
24 17 LeftSmaller PercIExp Prime_6N Target_4A BmKMDkI KBLeAjE Incongruent left error Normal 1156
24 18 LeftSmaller PercIExp Prime_4A Target_9N BHIGgjm iBkblMf Incongruent right error Normal 2697
24 19 LeftSmaller PercIExp Prime_9N Target_4A bMeEacm AhmcKCi Incongruent right correct Normal 1175
24 20 LeftSmaller PercIExp Prime_4N Target_1A GhajkFl KaIjLMd Congruent left correct Normal 972
24 21 LeftSmaller PercIExp Prime_6A Target_1N IGCkMFf eIcfmFJ Incongruent right correct Normal 2013
24 22 LeftSmaller PercIExp Prime_9N Target_9N IiMjmCL dIimAbl Congruent left error Normal 1819
24 23 LeftSmaller PercIExp Prime_4N Target_1N AdBHhKF kJbhFjf Congruent right error Normal 1574
24 24 LeftSmaller PercIExp Prime_1N Target_4N AGhkaeH CJeGcEa Congruent left correct Normal 1079
24 25 LeftSmaller PercIExp Prime_9N Target_6A ilEfHda CFmBaKA Congruent right correct Normal 1166
24 26 LeftSmaller PercIExp Prime_9A Target_1N ELlGdeI JLDeFIk Incongruent right correct Normal 925
24 27 LeftSmaller PercIExp Prime_1A Target_9A iFAEBbL lmjaeCh Incongruent right error Normal 1950
24 28 LeftSmaller PercIExp Prime_1N Target_6N BFLCfEh bGemkJg Incongruent left correct Normal 881
24 29 LeftSmaller PercIExp Prime_6A Target_1A gGkcdHM GAKJhMm Incongruent right correct Normal 2100
24 30 LeftSmaller PercIExp Prime_6N Target_1N mkjglbc LclbjKa Incongruent left error Normal 896
24 31 LeftSmaller PercIExp Prime_9A Target_4N iIjCaFM kHlGDCJ Incongruent left error Normal 994
24 32 LeftSmaller PercIExp Prime_1N Target_1A bCFLadM beKlBgI Congruent right error Normal 983
24 33 LeftSmaller PercIExp Prime_9N Target_1N BfhIbDg Ahgijam Incongruent left error Normal 1549
24 34 LeftSmaller PercIExp Prime_9A Target_4A HdCMBfl MhJadlf Incongruent left error Normal 1188
24 35 LeftSmaller PercIExp Prime_9A Target_9A HlEhCJB jdaLeGA Congruent right correct Normal 1797
24 36 LeftSmaller PercIExp Prime_4N Target_4N lBHebFD LMbaClm Congruent left correct Normal 1358
24 37 LeftSmaller PercIExp Prime_9N Target_4N egHcmIb kLmjhMA Incongruent right correct Normal 1950
24 38 LeftSmaller PercIExp Prime_1A Target_4N LgIGDHb AMjmlaD Congruent left correct Normal 1242
24 39 LeftSmaller PercIExp Prime_6N Target_9A eCFKJam MBgicml Congruent right correct Normal 1023
24 40 LeftSmaller PercIExp Prime_6A Target_4A aFLfMcK MbCDemJ Incongruent left error Normal 536
24 41 LeftSmaller PercIExp Prime_1N Target_9N demMFhI ELmBAch Incongruent right error Normal 819
24 42 LeftSmaller PercIExp Prime_9N Target_6N bcMfKIg IBcEMiG Congruent right correct Normal 1309
24 43 LeftSmaller PercIExp Prime_4A Target_9A EdGDAFi eHKfAjC Incongruent left correct Normal 1632
24 44 LeftSmaller PercIExp Prime_9A Target_6A kHMKFGc LJmMKfi Congruent right correct Normal 1286
24 45 LeftSmaller PercIExp Prime_4N Target_9A keJLIMi mgKaAhD Incongruent right error Normal 605
24 46 LeftSmaller PercIExp Prime_1A Target_9N ekigmhB GcmMeCF Incongruent left correct Normal 698
24 47 LeftSmaller PercIExp Prime_6N Target_4N AfHhKbm EafLKie Incongruent right correct Normal 511
24 48 LeftSmaller PercIExp Prime_6N Target_6N IlCfKGd HJEmAhD Congruent right correct Normal 828
24 49 LeftSmaller PercIExp Prime_9A Target_9N gAHGMeD FmkJaih Congruent left error Normal 1021
24 50 LeftSmaller PercIExp Prime_4N Target_4A fcAgLBI mCblKGI Congruent right error Normal 899
24 51 LeftSmaller PercIExp Prime_9N Target_1A hgcGeBJ lfkLbJg Incongruent right correct Normal 751
24 52 LeftSmaller PercIExp Prime_1A Target_6A kJeHMAK BGJeEdC Incongruent left correct Normal 639
24 53 LeftSmaller PercIExp Prime_9A Target_1A lbLMBfC GBHMJjF Incongruent left error Normal 1023
24 54 LeftSmaller PercIExp Prime_6A Target_9A bLjlhdA DAiLagf Congruent right correct Normal 1438
24 55 LeftSmaller PercIExp Prime_4A Target_4A eCgEiMa BHMhAmb Congruent right error Normal 553
24 56 LeftSmaller PercIExp Prime_6N Target_1A eIAkDdc belCKBk Incongruent right correct Normal 933
24 57 LeftSmaller PercIExp Prime_1A Target_1A jDIAmJi bAdLfIl Congruent right error Normal 1404
24 58 LeftSmaller PercIExp Prime_6A Target_9N jLCKgak jAiMImb Congruent left error Normal 568
24 59 LeftSmaller PercIExp Prime_1A Target_6N JmHfeIa ElfjGLM Incongruent right error Normal 1052
24 60 LeftSmaller PercIExp Prime_1N Target_6A CIAaDih fakLgdi Incongruent left correct Normal 1691
24 61 LeftSmaller PercIExp Prime_1N Target_1N DglaiFe lChDcjd Congruent right error Normal 949
24 62 LeftSmaller PercIExp Prime_4A Target_6A KgMLfJl mkJcFlA Incongruent right error Normal 746
24 63 LeftSmaller PercIExp Prime_6N Target_9N LcfCMlE HeLKdCh Congruent right correct Normal 874
24 64 LeftSmaller PercIExp Prime_6A Target_4N FJkamgB fidIkCA Incongruent right correct Normal 1070
24 65 LeftSmaller PercIExp Prime_6A Target_6A EaCBKLm jAelkci Congruent left error Normal 1384
24 66 LeftSmaller PercIExp Prime_4A Target_6N hamlbcJ fAlMjdE Incongruent left correct Normal 1845
24 67 LeftSmaller PercIExp Prime_4N Target_6N jMDchHJ bkJAMdg Incongruent right error Normal 1084
24 68 LeftSmaller PercIExp Prime_6N Target_6A lKfEamg JafAikc Congruent right correct Normal 1068
24 69 LeftSmaller PercIExp Prime_1N Target_9A bJBKMEc cMeaKEF Incongruent left correct Normal 1259
24 70 LeftSmaller PercIExp Prime_4A Target_1A mkfDMab MjCBGaJ Congruent right error Normal 828
24 71 LeftSmaller PercIExp Prime_1A Target_4A KiefLHg gCfieaM Congruent right error Normal 1306
24 72 LeftSmaller PercIExp Prime_4N Target_9N GChEile KGckEbL Incongruent right error Normal 998
24 73 LeftSmaller PercIExp Prime_9A Target_6N JKDCiab fkFILKe Congruent left error Normal 644
24 74 LeftSmaller PercIExp Prime_4N Target_6A cIbEAmJ jEckflh Incongruent right error Normal 768
24 75 LeftSmaller PercIExp Prime_1A Target_1N dfCmADc CIJmGDB Congruent right error Normal 605
24 76 LeftSmaller PercIExp Prime_1N Target_4A cIDJKlm jLlgIDm Congruent right error Normal 530
24 77 LeftSmaller PercIExp Prime_9N Target_9A fAkeFDM IJLedCb Congruent left error Normal 633
24 78 LeftSmaller PercIExp Prime_6A Target_6N DdJgIAb GflDELI Congruent right correct Normal 1497
24 79 LeftSmaller PercIExp Prime_4A Target_1N fjMecbC hEGCkBK Congruent left correct Normal 1718
24 80 LeftSmaller PercIExp Prime_4A Target_4N FGdkebl EmcCdDL Congruent right error Normal 721
24 81 LeftSmaller PercIExp Prime_4N Target_4A GjMchmL cFlbKLJ Congruent right error Normal 1141
24 82 LeftSmaller PercIExp Prime_9N Target_1A gdGCLfH feBCAKF Incongruent left error Normal 612
24 83 LeftSmaller PercIExp Prime_9N Target_6A jFadeGc AdJhcel Congruent right correct Normal 801
24 84 LeftSmaller PercIExp Prime_6N Target_6A kIFHcim fFlBEjb Congruent right correct Normal 1262
24 85 LeftSmaller PercIExp Prime_9A Target_6N bmJkhgI bdhFklE Congruent left error Normal 853
24 86 LeftSmaller PercIExp Prime_6A Target_4N fGMCcJe kdjJGHf Incongruent right correct Normal 1391
24 87 LeftSmaller PercIExp Prime_4A Target_4N MFIBagh acgBKfh Congruent left correct Normal 1252
24 88 LeftSmaller PercIExp Prime_6N Target_1A bChIEMa ACeIdjb Incongruent right correct Normal 444
24 89 LeftSmaller PercIExp Prime_6N Target_4A dGcbhIg HgcCbJk Incongruent right correct Normal 750
24 90 LeftSmaller PercIExp Prime_1N Target_6A LfaBACJ eiLfmAg Incongruent left correct Normal 579
24 91 LeftSmaller PercIExp Prime_4N Target_9N clhMKHe DKIGMHE Incongruent right error Late 5347
24 92 LeftSmaller PercIExp Prime_9N Target_4A dlCMbfe ijlJmeb Incongruent left error Normal 623
24 93 LeftSmaller PercIExp Prime_1N Target_1N kKCFdMb jieLIDm Congruent right error Normal 310
24 94 LeftSmaller PercIExp Prime_4A Target_1N MIcAHDa gCHJhAM Congruent right error Normal 655
24 95 LeftSmaller PercIExp Prime_6N Target_6N mGeCDfb CbfBIFc Congruent right correct Normal 800
24 96 LeftSmaller PercIExp Prime_9N Target_4N cJfMBdi IFCdafB Incongruent left error Normal 522
24 97 LeftSmaller PercIExp Prime_4N Target_4N fCDKmJa fFKlkBG Congruent right error Normal 872
24 98 LeftSmaller PercIExp Prime_9A Target_1A EBjgdmL CcEGLeA Incongruent right correct Normal 591
24 99 LeftSmaller PercIExp Prime_1N Target_1A BEAhCDj kDHMIJf Congruent left correct Normal 335
24 100 LeftSmaller PercIExp Prime_1N Target_6N FCbGDJl eBLkidE Incongruent left correct Normal 550
24 101 LeftSmaller PercIExp Prime_1A Target_9N AlgimEj KiJhjIl Incongruent right error Normal 496
24 102 LeftSmaller PercIExp Prime_9N Target_9A AJkBDaG aJelkAm Congruent left error Normal 277
24 103 LeftSmaller PercIExp Prime_6N Target_4N bgacKLm CFleJfh Incongruent left error Normal 783
24 104 LeftSmaller PercIExp Prime_1N Target_9A lJGiFIh klmKhFe Incongruent right error Normal 876
24 105 LeftSmaller PercIExp Prime_4N Target_9A JeEACiF baCIkHK Incongruent right error Normal 589
24 106 LeftSmaller PercIExp Prime_6A Target_6A HBEJKAk idgbECM Congruent left error Normal 1098
24 107 LeftSmaller PercIExp Prime_4A Target_6A eCmMkJc Fcghbfe Incongruent right error Normal 1109
24 108 LeftSmaller PercIExp Prime_9A Target_1N gEjeCJF mieLadG Incongruent left error Normal 917
24 109 LeftSmaller PercIExp Prime_4N Target_6A jfaEFbH AHlBLKF Incongruent right error Normal 109
24 110 LeftSmaller PercIExp Prime_4A Target_6N lEkgdaF MLdmHcj Incongruent right error Normal 384
24 111 LeftSmaller PercIExp Prime_1A Target_6A kKcGaMm ALdhDfl Incongruent left correct Normal 511
24 112 LeftSmaller PercIExp Prime_9A Target_4N hDiKIMj GiHfAkL Incongruent right correct Normal 956
24 113 LeftSmaller PercIExp Prime_6N Target_9N iDEBecI liLcKMm Congruent right correct Normal 1649
24 114 LeftSmaller PercIExp Prime_4A Target_9A fFIaEKm gjDmLbM Incongruent left correct Normal 471
24 115 LeftSmaller PercIExp Prime_9N Target_9N abLiIKk iDahLdl Congruent right correct Normal 457
24 116 LeftSmaller PercIExp Prime_1A Target_4A gJlDijf dMCcbfB Congruent left correct Normal 629
24 117 LeftSmaller PercIExp Prime_6A Target_4A JglakBD FlCbKLd Incongruent right correct Normal 411
24 118 LeftSmaller PercIExp Prime_4N Target_6N eFkKjGa HmjLagB Incongruent right error Normal 422
24 119 LeftSmaller PercIExp Prime_1A Target_6N jMAHmeL ljKIcaL Incongruent right error Normal 795
24 120 LeftSmaller PercIExp Prime_6N Target_9A eDbMAma eCJdhAF Congruent left error Normal 470
24 121 LeftSmaller PercIExp Prime_9N Target_6N DhAEJcK kBCgjEi Congruent right correct Normal 647
24 122 LeftSmaller PercIExp Prime_1A Target_1A HefJBId GJBgFHa Congruent left correct Normal 926
24 123 LeftSmaller PercIExp Prime_6A Target_1N KMjliBC ckDCeaB Incongruent right correct Normal 852
24 124 LeftSmaller PercIExp Prime_9A Target_6A bgfGCkc mCieJDd Congruent right correct Normal 735
24 125 LeftSmaller PercIExp Prime_4A Target_9N HlJBiag KIlEejD Incongruent left correct Normal 483
24 126 LeftSmaller PercIExp Prime_1N Target_4N GaIdCBL IhCigEb Congruent left correct Normal 446
24 127 LeftSmaller PercIExp Prime_1N Target_9N FfbBHJG CMcEdkb Incongruent right error Normal 233
24 128 LeftSmaller PercIExp Prime_6A Target_9A BcIhHkD FChDbMl Congruent left error Normal 741
24 129 LeftSmaller PercIExp Prime_6N Target_1N clGJIhd GDdhLki Incongruent right correct Normal 934
24 130 LeftSmaller PercIExp Prime_9N Target_1N bKcHDJi JbHiLEI Incongruent right correct Normal 812
24 131 LeftSmaller PercIExp Prime_4A Target_4A AIgkMhG BMckilC Congruent right error Normal 189
24 132 LeftSmaller PercIExp Prime_1A Target_4N dciDlKI BbeDAFk Congruent left correct Normal 710
24 133 LeftSmaller PercIExp Prime_4N Target_1A cLFAJkC kBKcGHl Congruent right error Normal 1091
24 134 LeftSmaller PercIExp Prime_6A Target_1A AdDmjGf EKLbeDA Incongruent right correct Normal 1477
24 135 LeftSmaller PercIExp Prime_1A Target_9A AMjhcLl eJAHcKI Incongruent left correct Normal 1054
24 136 LeftSmaller PercIExp Prime_4A Target_1A DAcaCHd dkgIAfC Congruent left correct Normal 607
24 137 LeftSmaller PercIExp Prime_4N Target_1N KejgdLi dhbeIGH Congruent right error Normal 743
24 138 LeftSmaller PercIExp Prime_9A Target_9A DMcjHLa KGgbcBA Congruent right correct Normal 314
24 139 LeftSmaller PercIExp Prime_6A Target_9N DBGejJH AIbCigH Congruent left error Normal 696
24 140 LeftSmaller PercIExp Prime_1N Target_4A lIfkhHB MldDLbj Congruent right error Normal 367
24 141 LeftSmaller PercIExp Prime_9A Target_9N gmDCBMK glEFcai Congruent left error Normal 449
24 142 LeftSmaller PercIExp Prime_9A Target_4A bJaEAHL AlhKfaj Incongruent right correct Normal 462
24 143 LeftSmaller PercIExp Prime_1A Target_1N JghKdHG fKLEBDm Congruent right error Normal 679
24 144 LeftSmaller PercIExp Prime_6A Target_6N DlFgdMj cfldhei Congruent left error Normal 558
24 145 LeftSmaller PercIExp Prime_4A Target_1A mFdMIkg iMhHdeg Congruent right error Normal 897
24 146 LeftSmaller PercIExp Prime_4A Target_6A BdelaEA bJBjlgf Incongruent left correct Normal 561
24 147 LeftSmaller PercIExp Prime_9A Target_6N geBHFjb GAIkDFa Congruent right correct Normal 488
24 148 LeftSmaller PercIExp Prime_6A Target_4A FJGmhgd ejkgFbm Incongruent left error Normal 778
24 149 LeftSmaller PercIExp Prime_6N Target_9N IJeElbd djLhFHD Congruent right correct Early 44
24 150 LeftSmaller PercIExp Prime_6A Target_1N mgblMFh jDfEMdA Incongruent left error Normal 578
24 151 LeftSmaller PercIExp Prime_4N Target_4A KlEhHfi gcGmEMF Congruent right error Normal 1443
24 152 LeftSmaller PercIExp Prime_9A Target_1N hjfJFLB FcljIbA Incongruent right correct Normal 1222
24 153 LeftSmaller PercIExp Prime_9A Target_4N egCKdcl AJLcFbm Incongruent right correct Normal 1248
24 154 LeftSmaller PercIExp Prime_6N Target_4A dALGDiM jMDBLlG Incongruent left error Normal 679
24 155 LeftSmaller PercIExp Prime_1N Target_6N DhFAdHi igeLaKh Incongruent left correct Normal 677
24 156 LeftSmaller PercIExp Prime_9N Target_4N GiMmAcd DEAdiCl Incongruent right correct Normal 508
24 157 LeftSmaller PercIExp Prime_9N Target_1A gHkKMEc FdlDCiB Incongruent right correct Normal 523
24 158 LeftSmaller PercIExp Prime_1N Target_1N fhGHEJi cAHFEja Congruent left correct Normal 303
24 159 LeftSmaller PercIExp Prime_1A Target_4A JFKmEgH bLiafIM Congruent left correct Normal 506
24 160 LeftSmaller PercIExp Prime_1A Target_9N lEgfJGc aBFJfgL Incongruent right error Normal 986
24 161 LeftSmaller PercIExp Prime_6N Target_6N iIlEgbA IkcMLbe Congruent right correct Normal 1042
24 162 LeftSmaller PercIExp Prime_6A Target_6A IBiljJC iKgadbH Congruent left error Normal 486
24 163 LeftSmaller PercIExp Prime_9N Target_6A mgAJcGl FIGjJbe Congruent right correct Normal 483
24 164 LeftSmaller PercIExp Prime_6A Target_9A GELKfbd iLDFMfK Congruent left error Normal 345
24 165 LeftSmaller PercIExp Prime_6A Target_4N ElAILjg IhcJGkM Incongruent right correct Normal 417
24 166 LeftSmaller PercIExp Prime_6N Target_9A cIdDFJe gjacdGD Congruent right correct Normal 358
24 167 LeftSmaller PercIExp Prime_1A Target_4N gcaMejk fIMGDla Congruent left correct Normal 724
24 168 LeftSmaller PercIExp Prime_1N Target_9A mLKDlAB BKeLdcF Incongruent right error Normal 611
24 169 LeftSmaller PercIExp Prime_6A Target_1A GBgjlcI fGgaIeB Incongruent left error Normal 369
24 170 LeftSmaller PercIExp Prime_9A Target_9A EJeCIgl FbBdfai Congruent right correct Normal 349
24 171 LeftSmaller PercIExp Prime_9A Target_9N fBDCjKl FEbLHkM Congruent left error Normal 462
24 172 LeftSmaller PercIExp Prime_6N Target_1A elMLkCH fCLIDGk Incongruent left error Normal 517
24 173 LeftSmaller PercIExp Prime_1A Target_1A jJAlhai KghecGl Congruent left correct Normal 335
24 174 LeftSmaller PercIExp Prime_9A Target_4A LcdegCl gLdeDEJ Incongruent right correct Normal 439
24 175 LeftSmaller PercIExp Prime_4N Target_1N afJeELC AeklLFh Congruent right error Normal 614
